Real Time (s):,115
Baseline (channel):,Auto
Threshold Min (channel):,0
Threshold Max (channel):,16384
Decimation (samples):,16
Wait Time (samples):,0
Channel,Counts
0, 0
1, 9863081
2, 1495267
3, 1488732
4, 1616825
5, 1637975
6, 1622129
7, 1594251
8, 1554478
9, 1506704
10, 1455218
11, 1393383
12, 1321397
13, 1249393
14, 1171686
15, 1090743
16, 1012481
17, 932767
18, 855956
19, 779019
20, 706706
21, 642364
22, 578634
23, 522684
24, 470570
25, 425188
26, 384238
27, 347287
28, 314179
29, 284516
30, 259581
31, 234911
32, 212718
33, 192900
34, 174890
35, 157578
36, 140492
37, 125164
38, 111373
39, 98545
40, 85589
41, 73764
42, 63816
43, 54011
44, 45501
45, 37958
46, 31496
47, 25625
48, 20937
49, 16528
50, 12864
51, 10137
52, 7871
53, 6005
54, 4744
55, 3565
56, 2655
57, 1942
58, 1334
59, 1003
60, 680
61, 516
62, 331
63, 247
64, 176
65, 135
66, 100
67, 77
68, 48
69, 46
70, 27
71, 25
72, 24
73, 25
74, 34
75, 18
76, 23
77, 23
78, 23
79, 21
80, 20
81, 31
82, 26
83, 15
84, 20
85, 19
86, 23
87, 20
88, 17
89, 8
90, 16
91, 17
92, 28
93, 24
94, 19
95, 28
96, 25
97, 16
98, 12
99, 27
100, 22
101, 26
102, 24
103, 21
104, 24
105, 21
106, 28
107, 27
108, 24
109, 30
110, 26
111, 22
112, 20
113, 24
114, 29
115, 18
116, 18
117, 28
118, 19
119, 28
120, 19
121, 16
122, 33
123, 20
124, 23
125, 22
126, 24
127, 22
128, 25
129, 19
130, 27
131, 26
132, 28
133, 32
134, 20
135, 24
136, 29
137, 25
138, 22
139, 27
140, 25
141, 24
142, 27
143, 38
144, 26
145, 39
146, 40
147, 32
148, 36
149, 41
150, 38
151, 49
152, 45
153, 55
154, 53
155, 45
156, 58
157, 65
158, 63
159, 70
160, 63
161, 73
162, 66
163, 76
164, 63
165, 65
166, 64
167, 80
168, 65
169, 76
170, 79
171, 79
172, 72
173, 68
174, 72
175, 77
176, 59
177, 61
178, 56
179, 64
180, 63
181, 52
182, 48
183, 47
184, 39
185, 52
186, 51
187, 38
188, 45
189, 37
190, 34
191, 36
192, 31
193, 51
194, 35
195, 41
196, 38
197, 38
198, 46
199, 32
200, 35
201, 43
202, 46
203, 45
204, 43
205, 52
206, 54
207, 47
208, 52
209, 58
210, 59
211, 70
212, 81
213, 79
214, 88
215, 90
216, 100
217, 107
218, 125
219, 126
220, 138
221, 156
222, 200
223, 184
224, 186
225, 243
226, 267
227, 334
228, 338
229, 388
230, 411
231, 491
232, 569
233, 593
234, 606
235, 703
236, 744
237, 873
238, 953
239, 988
240, 1012
241, 1061
242, 1138
243, 1192
244, 1194
245, 1205
246, 1251
247, 1297
248, 1314
249, 1300
250, 1280
251, 1194
252, 1186
253, 1180
254, 1148
255, 1097
256, 1034
257, 1034
258, 979
259, 870
260, 879
261, 784
262, 674
263, 630
264, 666
265, 596
266, 507
267, 479
268, 470
269, 458
270, 426
271, 403
272, 443
273, 407
274, 382
275, 396
276, 388
277, 384
278, 369
279, 356
280, 364
281, 380
282, 415
283, 402
284, 386
285, 357
286, 321
287, 340
288, 329
289, 264
290, 283
291, 271
292, 240
293, 232
294, 244
295, 194
296, 184
297, 183
298, 125
299, 120
300, 126
301, 95
302, 101
303, 84
304, 93
305, 70
306, 59
307, 47
308, 49
309, 48
310, 36
311, 34
312, 34
313, 35
314, 29
315, 29
316, 25
317, 21
318, 24
319, 12
320, 7
321, 15
322, 13
323, 15
324, 18
325, 16
326, 14
327, 9
328, 15
329, 15
330, 13
331, 16
332, 24
333, 25
334, 16
335, 22
336, 14
337, 15
338, 21
339, 19
340, 17
341, 15
342, 19
343, 18
344, 15
345, 11
346, 20
347, 18
348, 15
349, 17
350, 26
351, 11
352, 20
353, 18
354, 19
355, 14
356, 14
357, 7
358, 17
359, 20
360, 22
361, 18
362, 23
363, 18
364, 11
365, 14
366, 16
367, 7
368, 17
369, 19
370, 15
371, 17
372, 19
373, 24
374, 20
375, 9
376, 15
377, 14
378, 19
379, 16
380, 14
381, 17
382, 16
383, 23
384, 21
385, 21
386, 20
387, 20
388, 26
389, 16
390, 19
391, 23
392, 17
393, 18
394, 21
395, 25
396, 15
397, 21
398, 18
399, 20
400, 29
401, 21
402, 19
403, 31
404, 22
405, 25
406, 32
407, 35
408, 27
409, 39
410, 38
411, 32
412, 45
413, 37
414, 46
415, 49
416, 37
417, 51
418, 45
419, 54
420, 64
421, 54
422, 48
423, 61
424, 45
425, 49
426, 65
427, 55
428, 55
429, 59
430, 53
431, 44
432, 58
433, 44
434, 42
435, 44
436, 40
437, 29
438, 34
439, 33
440, 34
441, 26
442, 24
443, 29
444, 27
445, 18
446, 27
447, 25
448, 28
449, 34
450, 20
451, 18
452, 16
453, 19
454, 24
455, 20
456, 13
457, 19
458, 14
459, 14
460, 24
461, 24
462, 27
463, 22
464, 23
465, 17
466, 22
467, 28
468, 28
469, 23
470, 24
471, 16
472, 27
473, 32
474, 25
475, 29
476, 31
477, 27
478, 43
479, 28
480, 30
481, 46
482, 39
483, 42
484, 40
485, 38
486, 46
487, 39
488, 43
489, 48
490, 57
491, 47
492, 56
493, 53
494, 47
495, 47
496, 33
497, 45
498, 61
499, 53
500, 46
501, 46
502, 43
503, 40
504, 46
505, 40
506, 44
507, 41
508, 53
509, 58
510, 52
511, 36
512, 30
513, 34
514, 50
515, 45
516, 42
517, 36
518, 38
519, 48
520, 37
521, 39
522, 33
523, 42
524, 42
525, 43
526, 47
527, 50
528, 45
529, 40
530, 26
531, 45
532, 49
533, 38
534, 48
535, 34
536, 29
537, 28
538, 33
539, 40
540, 34
541, 42
542, 34
543, 40
544, 36
545, 34
546, 36
547, 30
548, 29
549, 31
550, 35
551, 31
552, 32
553, 34
554, 39
555, 38
556, 42
557, 41
558, 35
559, 33
560, 40
561, 29
562, 35
563, 50
564, 40
565, 48
566, 55
567, 53
568, 49
569, 42
570, 50
571, 59
572, 69
573, 58
574, 61
575, 62
576, 67
577, 79
578, 76
579, 99
580, 69
581, 74
582, 85
583, 89
584, 86
585, 102
586, 89
587, 82
588, 84
589, 91
590, 93
591, 106
592, 107
593, 116
594, 94
595, 118
596, 105
597, 100
598, 82
599, 98
600, 97
601, 81
602, 102
603, 70
604, 105
605, 79
606, 82
607, 80
608, 82
609, 84
610, 78
611, 72
612, 87
613, 80
614, 84
615, 99
616, 95
617, 77
618, 120
619, 124
620, 108
621, 121
622, 153
623, 182
624, 167
625, 191
626, 273
627, 237
628, 253
629, 306
630, 301
631, 373
632, 368
633, 442
634, 474
635, 441
636, 524
637, 575
638, 571
639, 628
640, 620
641, 640
642, 644
643, 678
644, 647
645, 650
646, 661
647, 687
648, 638
649, 670
650, 655
651, 605
652, 584
653, 570
654, 552
655, 499
656, 454
657, 423
658, 372
659, 333
660, 348
661, 307
662, 266
663, 253
664, 219
665, 199
666, 170
667, 140
668, 143
669, 121
670, 115
671, 100
672, 96
673, 79
674, 75
675, 72
676, 60
677, 58
678, 47
679, 44
680, 42
681, 40
682, 40
683, 45
684, 34
685, 41
686, 47
687, 42
688, 34
689, 36
690, 38
691, 32
692, 35
693, 33
694, 28
695, 23
696, 27
697, 24
698, 22
699, 20
700, 25
701, 24
702, 24
703, 26
704, 18
705, 22
706, 9
707, 21
708, 17
709, 16
710, 21
711, 30
712, 19
713, 17
714, 14
715, 24
716, 19
717, 10
718, 15
719, 22
720, 17
721, 12
722, 19
723, 16
724, 16
725, 11
726, 13
727, 18
728, 13
729, 21
730, 20
731, 15
732, 11
733, 17
734, 15
735, 12
736, 12
737, 14
738, 19
739, 21
740, 22
741, 16
742, 14
743, 16
744, 22
745, 11
746, 21
747, 17
748, 15
749, 15
750, 13
751, 14
752, 17
753, 13
754, 12
755, 14
756, 15
757, 10
758, 11
759, 16
760, 15
761, 25
762, 11
763, 17
764, 17
765, 13
766, 18
767, 12
768, 17
769, 15
770, 13
771, 10
772, 21
773, 14
774, 15
775, 19
776, 25
777, 14
778, 11
779, 17
780, 14
781, 17
782, 23
783, 18
784, 14
785, 14
786, 18
787, 12
788, 18
789, 11
790, 19
791, 18
792, 15
793, 24
794, 23
795, 11
796, 11
797, 18
798, 14
799, 21
800, 11
801, 10
802, 16
803, 13
804, 18
805, 19
806, 17
807, 26
808, 25
809, 14
810, 15
811, 16
812, 19
813, 19
814, 26
815, 21
816, 19
817, 16
818, 12
819, 19
820, 20
821, 15
822, 18
823, 15
824, 20
825, 20
826, 23
827, 26
828, 29
829, 21
830, 23
831, 27
832, 15
833, 10
834, 25
835, 15
836, 25
837, 21
838, 22
839, 24
840, 23
841, 17
842, 16
843, 15
844, 24
845, 18
846, 18
847, 17
848, 11
849, 19
850, 13
851, 26
852, 24
853, 24
854, 18
855, 14
856, 21
857, 18
858, 19
859, 17
860, 30
861, 27
862, 15
863, 18
864, 23
865, 23
866, 24
867, 34
868, 24
869, 22
870, 20
871, 15
872, 27
873, 27
874, 35
875, 24
876, 17
877, 37
878, 39
879, 33
880, 33
881, 39
882, 32
883, 44
884, 35
885, 38
886, 52
887, 45
