Real Time (s):,1800
Baseline (channel):,Auto
Threshold Min (channel):,0
Threshold Max (channel):,16384
Decimation (samples):,16
Wait Time (samples):,0
Channel,Counts
0, 0
1, 176262928
2, 23408524
3, 22259676
4, 24369296
5, 24753366
6, 24487730
7, 23953138
8, 23299720
9, 22532336
10, 21687840
11, 20773808
12, 19804500
13, 18782662
14, 17737612
15, 16659336
16, 15576666
17, 14489288
18, 13419117
19, 12359331
20, 11331797
21, 10344327
22, 9392943
23, 8475909
24, 7614922
25, 6805587
26, 6041984
27, 5332465
28, 4675315
29, 4073029
30, 3520766
31, 3027924
32, 2578585
33, 2180680
34, 1832797
35, 1527906
36, 1263767
37, 1036741
38, 844902
39, 682955
40, 546055
41, 434663
42, 343223
43, 267295
44, 208209
45, 160243
46, 122034
47, 92130
48, 68979
49, 51173
50, 37898
51, 27689
52, 20209
53, 14230
54, 10091
55, 7153
56, 5134
57, 3519
58, 2535
59, 1749
60, 1237
61, 803
62, 608
63, 427
64, 350
65, 278
66, 192
67, 170
68, 154
69, 122
70, 147
71, 99
72, 101
73, 77
74, 77
75, 65
76, 65
77, 64
78, 65
79, 48
80, 71
81, 64
82, 72
83, 57
84, 44
85, 40
86, 52
87, 42
88, 48
89, 54
90, 52
91, 43
92, 36
93, 32
94, 39
95, 27
96, 31
97, 33
98, 24
99, 23
100, 49
101, 24
102, 28
103, 28
104, 18
105, 30
106, 19
107, 19
108, 26
109, 20
110, 19
111, 20
112, 25
113, 20
114, 19
115, 16
116, 16
117, 15
118, 12
119, 23
120, 17
121, 16
122, 12
123, 20
124, 13
125, 14
126, 12
127, 14
128, 14
129, 8
130, 17
131, 19
132, 10
133, 16
134, 8
135, 9
136, 10
137, 10
138, 8
139, 8
140, 10
141, 12
142, 17
143, 11
144, 13
145, 10
146, 7
147, 7
148, 9
149, 10
150, 9
151, 10
152, 7
153, 9
154, 11
155, 6
156, 8
157, 12
158, 6
159, 9
160, 8
161, 6
162, 9
163, 7
164, 6
165, 7
166, 4
167, 9
168, 5
169, 15
170, 7
171, 10
172, 9
173, 9
174, 6
175, 7
176, 9
177, 4
178, 5
179, 10
180, 12
181, 3
182, 9
183, 7
184, 6
185, 9
186, 8
187, 2
188, 6
189, 11
190, 5
191, 9
192, 2
193, 4
194, 3
195, 8
196, 5
197, 11
198, 9
199, 8
200, 5
201, 7
202, 2
203, 9
204, 6
205, 6
206, 8
207, 5
208, 5
209, 7
210, 7
211, 5
212, 4
213, 7
214, 6
215, 6
216, 5
217, 4
218, 3
219, 10
220, 7
221, 8
222, 8
223, 4
224, 5
225, 4
226, 4
227, 6
228, 2
229, 4
230, 7
231, 5
232, 3
233, 6
234, 8
235, 7
236, 4
237, 8
238, 9
239, 6
240, 5
241, 3
242, 4
243, 6
244, 3
245, 5
246, 6
247, 5
248, 4
249, 2
250, 2
251, 3
252, 9
253, 8
254, 7
255, 1
256, 7
257, 5
258, 3
259, 8
260, 8
261, 8
262, 2
263, 3
264, 1
265, 6
266, 3
267, 4
268, 4
269, 5
270, 9
271, 9
272, 6
273, 3
274, 6
275, 6
276, 4
277, 8
278, 2
279, 6
280, 6
281, 5
282, 8
283, 2
284, 9
285, 3
286, 8
287, 3
288, 5
289, 5
290, 2
291, 8
292, 1
293, 5
294, 5
295, 6
296, 2
297, 3
298, 6
299, 3
300, 5
301, 6
302, 11
303, 5
304, 5
305, 5
306, 2
307, 5
308, 6
309, 7
310, 6
311, 2
312, 9
313, 6
314, 8
315, 1
316, 7
317, 7
318, 6
319, 2
320, 3
321, 4
322, 3
323, 4
324, 3
325, 3
326, 5
327, 5
328, 6
329, 7
330, 5
331, 2
332, 6
333, 7
334, 9
335, 4
336, 8
337, 9
338, 8
339, 2
340, 3
341, 7
342, 5
343, 3
344, 5
345, 4
346, 5
347, 1
348, 3
349, 3
350, 4
351, 3
352, 2
353, 3
354, 6
355, 1
356, 2
357, 8
358, 4
359, 4
360, 5
361, 7
362, 2
363, 4
364, 0
365, 3
366, 3
367, 7
368, 8
369, 9
370, 3
371, 3
372, 2
373, 4
374, 2
375, 5
376, 7
377, 5
378, 6
379, 7
380, 3
381, 5
382, 6
383, 3
384, 3
385, 3
386, 3
387, 2
388, 4
389, 5
390, 4
391, 6
392, 1
393, 5
394, 3
395, 8
396, 4
397, 2
398, 3
399, 5
400, 1
401, 6
402, 3
403, 5
404, 3
405, 2
406, 4
407, 3
408, 6
409, 4
410, 6
411, 10
412, 4
413, 5
414, 3
415, 3
416, 3
417, 4
418, 6
419, 2
420, 4
421, 2
422, 8
423, 3
424, 3
425, 0
426, 1
427, 1
428, 5
429, 5
430, 9
431, 1
432, 4
433, 0
434, 5
435, 4
436, 8
437, 6
438, 6
439, 2
440, 8
441, 3
442, 2
443, 5
444, 2
445, 5
446, 3
447, 5
448, 3
449, 5
450, 3
451, 2
452, 4
453, 6
454, 2
455, 4
456, 2
457, 3
458, 6
459, 4
460, 5
461, 3
462, 8
463, 2
464, 7
465, 7
466, 4
467, 4
468, 3
469, 1
470, 4
471, 1
472, 6
473, 3
474, 2
475, 3
476, 8
477, 6
478, 7
479, 3
480, 3
481, 2
482, 7
483, 6
484, 6
485, 5
486, 5
487, 9
488, 5
489, 4
490, 4
491, 5
492, 4
493, 2
494, 0
495, 1
496, 5
497, 4
498, 11
499, 2
500, 4
501, 8
502, 4
503, 3
504, 6
505, 5
506, 5
507, 2
508, 3
509, 5
510, 1
511, 5
512, 7
513, 3
514, 6
515, 7
516, 2
517, 2
518, 3
519, 3
520, 4
521, 4
522, 5
523, 6
524, 6
525, 1
526, 5
527, 0
528, 4
529, 4
530, 3
531, 5
532, 4
533, 6
534, 5
535, 6
536, 3
537, 4
538, 4
539, 5
540, 3
541, 3
542, 7
543, 3
544, 3
545, 2
546, 1
547, 4
548, 3
